step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,1,8753.83,0,0,0,0,0,0
8,3,90382.76,10203,0,0,90382.76,0,0
8,5,240246.56,18019,258265.56,8492.39,0,0,0
8,2,218065.68,11016,0,4589743.5,4807809.17,0,0
8,3,72694.97,0,0,274988.74,554667.75,0,0
8,3,617230.51,0,0,1321973.7,2988080.45,0,0
8,1,244.53,202888,202643.47,0,0,0,0
8,3,184372.65,12197,0,2.51E+07,2.53E+07,0,0
8,1,5862.19,63917,58054.81,0,0,0,0
8,3,448607.94,518587,69979.06,0,354477.8,0,0
8,1,22223.69,0,0,0,0,0,0
8,1,14302.38,0,0,0,0,0,0
8,1,7152.46,30576,23423.54,0,0,0,0
8,3,362340.89,23423.54,0,1286410.36,1925872.77,0,0
8,3,225360.15,31652,0,47875.22,592819.21,0,0
8,1,9632.14,69880.7,60248.56,0,0,0,0
8,1,6206.82,60248.56,54041.74,0,0,0,0
8,2,238069.45,21031,0,4166343.94,4173293.65,0,0
8,2,1250225.15,104189,0,0,750689.59,0,0
8,1,10615.04,11260,644.96,0,0,0,0
8,1,2883.28,289923.14,287039.86,0,0,0,0
8,1,15440.73,287039.86,271599.14,0,0,0,0
8,3,381425.17,190619,0,0,325797.67,0,0
8,2,739036.42,153677.97,0,0,1129092.65,0,0
8,1,3729.29,0,0,0,0,0,0
8,1,4984.69,0,0,0,0,0,0
8,1,11409.98,0,0,0,0,0,0
8,3,34406.9,51148,16741.1,1939204.21,2988080.45,0,0
8,5,141934.83,204870,346804.83,137616.97,0,0,0
8,3,121343.59,217892.76,96549.18,0,121343.59,0,0
8,3,299875.99,96549.18,0,4861474.1,4871037.9,0,0
8,3,408282.12,0,0,853935.25,1382676.85,0,0
8,3,47967.79,0,0,2215476.66,2080368.86,0,0
8,3,167889.07,0,0,1610158.95,1975007.49,0,0
8,3,121975.5,0,0,530255.15,652230.65,0,0
8,3,167801.68,0,0,2921637.65,3089439.33,0,0
8,3,128155.81,53470.72,0,37262.13,165417.94,0,0
8,1,5348.54,0,0,0,0,0,0
8,1,729.2,0,0,0,0,0,0
8,1,28071.33,0,0,0,0,0,0
8,1,24423.4,0,0,0,0,0,0
8,1,9448,0,0,0,0,0,0
8,1,25534.52,0,0,0,0,0,0
8,1,20883.73,0,0,0,0,0,0
8,1,9193.91,0,0,0,0,0,0
8,1,2081.31,0,0,0,0,0,0
8,1,21712.08,0,0,0,0,0,0
8,1,18144.93,0,0,0,0,0,0
8,1,9609.38,0,0,0,0,0,0
8,1,10163.51,3774,0,0,0,0,0
8,3,220682.66,25179,0,252442.21,473124.86,0,0
8,2,745332.64,1328941.92,583609.27,475547.02,1319878.62,0,0
8,1,12001.09,583609.27,571608.18,0,0,0,0
8,1,14566.07,571608.18,557042.11,0,0,0,0
8,3,110263.92,0,0,8034472.99,8144736.91,0,0
8,1,4116.94,0,0,0,0,0,0
8,1,10943.37,642,0,0,0,0,0
8,1,12179.69,0,0,0,0,0,0
8,1,15056.74,0,0,0,0,0,0
8,2,167042.43,2594697.38,2427654.95,0,167042.43,0,0
8,3,32715.42,2427654.95,2394939.52,1414296.17,1556254.45,0,0
8,3,5751.19,1304441.49,1298690.3,542147.23,317466.87,0,0
8,1,1656.46,1298690.3,1297033.84,0,0,0,0
8,1,16012.35,1297033.84,1281021.49,0,0,0,0
8,1,16565.62,1281021.49,1264455.87,0,0,0,0
8,1,3444.39,1264455.87,1261011.48,0,0,0,0
8,1,7466.74,498192,490725.26,0,0,0,0
8,4,2753.46,323364,320610.54,93508.65,96262.11,0,0
8,3,94817.61,53008,0,2243.01,97060.62,0,0
8,1,9269.64,1250,0,0,0,0,0
8,3,1730.07,18709,16978.93,405080.04,406810.11,0,0
8,3,62878.03,12103,0,462716.22,807319.04,0,0
8,3,77263.85,0,0,0,77263.85,0,0
8,2,1777216.66,0,0,6492500.41,7984433.54,0,0
8,2,2757923.53,0,0,5125006.92,7882930.45,0,0
8,5,154059.64,173,154232.64,0,680556.92,0,0
8,1,814.19,154232.64,153418.45,0,0,0,0
8,1,11766.53,153418.45,141651.92,0,0,0,0
8,1,10050.78,141651.92,131601.15,0,0,0,0
8,1,8328.7,30718,22389.3,0,0,0,0
8,3,174949.11,130293.15,0,63551.31,238500.41,0,0
8,1,30885.38,0,0,0,0,0,0
8,3,166923.14,359749.92,192826.79,0,166923.14,0,0
8,2,668102.2,192826.79,0,3138580.06,3806682.25,0,0
8,2,2098681.75,21226,0,641680.33,3572459.17,0,0
8,1,18741.13,75485,56743.87,0,0,0,0
8,1,15406.38,1984051.08,1968644.7,0,0,0,0
8,1,12971.74,1968644.7,1955672.96,0,0,0,0
8,3,67453.03,15954,0,0,115077.73,0,0
8,3,20155.81,1328,0,62658.04,54397.66,0,0
8,3,368159.36,0,0,389702.2,384446.11,0,0
8,5,231705.18,118374.9,350080.08,0,0,0,0
8,1,12673.9,350080.08,337406.18,0,0,0,0
8,1,2545.91,2312,0,0,0,0,0
8,1,13640.99,6017,0,0,0,0,0
8,3,116989.53,54874,0,0,0,0,0
8,1,8433.11,23499,15065.89,0,0,0,0
8,1,4249.78,55741,51491.22,0,0,0,0
8,1,6597.59,21170,14572.41,0,0,0,0
8,1,5226.11,689,0,0,0,0,0
8,5,161797.03,73461,235258.03,2107445.48,2128938.2,0,0
8,1,4811.4,573313,568501.6,0,0,0,0
8,5,176559.76,9981,186540.76,0,0,0,0
8,4,3172.71,5576,2403.29,2470589.59,2221293.55,0,0
8,5,269470.7,513257.69,782728.39,116989.53,0,0,0
8,1,2802.29,782728.39,779926.1,0,0,0,0
8,1,11810.1,779926.1,768116,0,0,0,0
8,1,11679.16,768116,756436.83,0,0,0,0
8,1,1983.19,20104.32,18121.13,0,0,0,0
8,1,6811.98,18121.13,11309.15,0,0,0,0
8,1,6254.66,141740.93,135486.27,0,0,0,0
8,1,21723.82,135486.27,113762.45,0,0,0,0
8,1,15397.13,42906,27508.87,0,0,0,0
8,3,80704.2,1170,0,0,385283.69,0,0
8,1,9153.72,5005,0,0,0,0,0
8,3,59150.79,20047,0,288924.68,348075.46,0,0
8,1,8656.46,693,0,0,0,0,0
8,1,35576.11,0,0,0,0,0,0
8,5,155040.73,6073,161113.73,194929.92,39889.2,0,0
8,4,3992.71,71105.71,67113,3743039.16,4173485.4,0,0
8,1,13058.74,67113,54054.25,0,0,0,0
8,1,8058.41,5054,0,0,0,0,0
8,1,2996.59,201996,198999.41,0,0,0,0
8,1,856.66,259824,258967.34,0,0,0,0
8,1,964.12,588150.83,587186.71,0,0,0,0
8,3,150532.2,587186.71,436654.5,207210.15,357742.36,0,0
8,3,368485.64,436654.5,68168.87,887884.14,1440213.37,0,0
8,3,124699.77,68168.87,0,161392.74,412763.55,0,0
8,3,422953.15,0,0,1375490.62,2220757.82,0,0
8,3,49560.21,0,0,968086.67,1362678.43,0,0
8,3,329948.48,0,0,668673.82,998622.3,0,0
8,3,252361.5,0,0,319005.83,556885.26,0,0
8,3,287685.58,0,0,1398835.65,1686521.23,0,0
8,3,184927.85,0,0,823311.05,1008238.91,0,0
8,3,290447.83,0,0,389887.53,680335.36,0,0
8,3,75059.09,0,0,1453935.57,1528994.66,0,0
8,3,31519.66,0,0,53487.41,85007.07,0,0
8,3,85490.08,0,0,727942.31,963198.49,0,0
8,3,59063.69,0,0,449131.58,508195.26,0,0
8,3,21892.73,0,0,3747031.88,4173485.4,0,0
8,3,376548.56,0,0,1.62E+07,1.65E+07,0,0
8,3,157946.37,0,0,481180.93,342802.07,0,0
8,3,64480.41,0,0,959561.55,567756.32,0,0
8,3,111568.94,0,0,258346.52,520068.82,0,0
8,3,170034.63,0,0,995436.93,1165471.56,0,0
8,3,5357.83,0,0,571367.34,556885.26,0,0
8,3,313191.92,0,0,1.16E+07,1.21E+07,0,0
8,3,103259.43,0,0,103787.96,101388.35,0,0
8,3,46430.09,0,0,652044.7,698474.8,0,0
8,3,83785.5,0,0,155178.06,238963.55,0,0
8,3,174490.55,0,0,4568520.12,4743010.67,0,0
8,3,64974.5,0,0,1300920.52,1365895.03,0,0
8,3,271500.57,0,0,1140208.1,1411708.67,0,0
8,3,156320.39,0,0,605572.44,148770.89,0,0
8,3,89605.93,0,0,216845.92,446719.23,0,0
8,3,83627.19,0,0,192518.12,276145.31,0,0
8,3,63425.62,0,0,2954608.42,3018034.04,0,0
8,3,62219.66,0,0,813034.44,875254.1,0,0
8,2,1813989.65,4706735.19,2892745.54,286977.47,3763219.68,0,0
8,1,1066.81,2892745.54,2891678.73,0,0,0,0
8,1,8940.03,242,0,0,0,0,0
8,1,15012.18,196901,181888.82,0,0,0,0
8,1,5730.33,99716,93985.67,0,0,0,0
8,1,4857.99,21647,16789.01,0,0,0,0
8,5,105818.93,247932,353750.93,0,0,0,0
8,3,260965.28,3077,0,60933.3,321898.58,0,0
8,1,12557.92,1356,0,0,0,0,0
8,4,1888.34,800383.16,798494.82,97266.75,79632.8,0,0
8,1,7726.51,798494.82,790768.32,0,0,0,0
8,1,17640.93,790768.32,773127.39,0,0,0,0
8,5,161257.6,11654,172911.6,411.69,1367524.98,0,0
8,1,1094.44,172911.6,171817.15,0,0,0,0
8,1,19314.16,13916,0,0,0,0,0
8,1,279.35,0,0,0,0,0,0
8,3,471111.77,0,0,560501.98,1031613.74,0,0
8,1,3263.52,53404,50140.48,0,0,0,0
8,1,834.43,2562845.09,2562010.66,0,0,0,0
8,3,33222.03,2562010.66,2528788.63,187130.93,375835.62,0,0
8,1,10072.09,11076,1003.91,0,0,0,0
8,1,12117.72,234470,222352.28,0,0,0,0
8,1,15016.43,2009,0,0,0,0,0
8,1,1607.3,211834,210226.7,0,0,0,0
8,2,45419.24,14882,0,209551.09,0,0,0
8,5,259381.48,146142,405523.48,574641.42,315259.94,0,0
8,3,215837.61,21442,0,884960.84,1100798.45,0,0
8,1,4863.67,777,0,0,0,0,0
8,1,1711.25,36755,35043.75,0,0,0,0
8,3,8434.08,30065,21630.92,0,0,0,0
8,1,9424.27,20727,11302.73,0,0,0,0
8,1,911.55,23358,22446.45,0,0,0,0
8,1,22551.64,22446.45,0,0,0,0,0
8,5,304026.45,286,304312.45,0,0,0,0
8,1,833.83,23714,22880.17,0,0,0,0
8,2,567469.05,20538,0,36786.9,835171.69,0,0
8,1,316.1,31125,30808.9,0,0,0,0
8,5,133302.38,30808.9,164111.28,2024229.75,2076594.43,0,0
8,5,61431.18,164111.28,225542.45,2079127.15,2017695.97,0,0
8,5,161204.07,225542.45,386746.53,803816.92,499524.74,0,0
8,5,5427.54,386746.53,392174.07,230950.91,225523.37,0,0
8,5,123796.3,392174.07,515970.37,189976.7,152159.4,0,0
8,5,279365.71,515970.37,795336.07,1585003.11,1243447.29,0,0
8,5,59865.84,795336.07,855201.92,86031.53,26165.69,0,0
8,5,315685.43,855201.92,1170887.35,1376605.66,956664.8,0,0
8,5,382361.94,1170887.35,1553249.29,2250324.12,2090579.27,0,0
8,5,34610.19,1553249.29,1587859.48,408517.21,0,0,0
8,5,76327.94,1587859.48,1664187.42,111326.33,34998.4,0,0
8,5,293560.23,1664187.42,1957747.64,2843411.95,4042386.17,0,0
8,5,165792.35,1957747.64,2123539.99,1702265.35,1536473,0,0
8,5,277592.71,2123539.99,2401132.7,1337034.18,1079004.45,0,0
8,5,272970.51,2401132.7,2674103.21,1843792.49,1827614.92,0,0
8,5,213905.2,2674103.21,2888008.41,507104.36,293199.16,0,0
8,5,193251.28,2888008.41,3081259.69,1017622.9,824371.62,0,0
8,5,31537.14,3081259.69,3112796.83,6220812.42,5966884.67,0,0
8,5,46212.75,3112796.83,3159009.58,6057801.88,6180085.57,0,0
8,5,2689.11,3159009.58,3161698.68,49870.02,47180.91,0,0
8,5,58826.08,3161698.68,3220524.76,143852.71,85026.63,0,0
8,5,116643.5,3220524.76,3337168.27,1296675.56,1180032.06,0,0
8,5,33785.91,3337168.27,3370954.18,55704.86,21918.94,0,0
8,5,149731.91,3370954.18,3520686.08,1992287.83,1510495.57,0,0
8,5,414559.57,3520686.08,3935245.65,738190.67,233780.87,0,0
8,5,204169.78,3935245.65,4139415.43,294520.79,51174.14,0,0
8,5,334751.94,4139415.43,4474167.37,1.22E+07,1.18E+07,0,0
8,5,54145.28,4474167.37,4528312.64,2585418.92,2790178.93,0,0
8,5,154252.88,4528312.64,4682565.52,333040.32,93514.99,0,0
8,5,133280.22,4682565.52,4815845.74,452448.69,105803.76,0,0
8,5,335683.71,4815845.74,5151529.45,3320530.55,2984846.84,0,0
8,5,248633.89,5151529.45,5400163.34,1684265.31,1374865.05,0,0
8,5,411431.67,5400163.34,5811595.01,1006955.48,595523.81,0,0
8,5,60813.9,5811595.01,5872408.91,937098.98,1260609.49,0,0
8,5,14584.06,5872408.91,5886992.97,152480.47,166122.68,0,0
8,5,415816.28,5886992.97,6302809.25,3923901.82,3763135.16,0,0
8,5,101451.26,6302809.25,6404260.51,269103.57,167652.31,0,0
8,5,165820.69,6404260.51,6570081.2,1078013.76,970749.68,0,0
8,5,3395.81,6570081.2,6573477.01,601109.95,467101.75,0,0
8,5,115153.27,6573477.01,6688630.28,931817.7,380655.71,0,0
8,5,7594.78,6688630.28,6696225.06,78735.08,71140.3,0,0
8,5,66236.37,6696225.06,6762461.43,69722.27,3485.91,0,0
8,5,153176.18,6762461.43,6915637.6,1866910,1521417.19,0,0
8,5,57810.48,6915637.6,6973448.09,219043.27,127874.69,0,0
8,5,42332.04,6973448.09,7015780.12,133458.88,91126.85,0,0
8,5,32245.76,7015780.12,7048025.89,356196.75,537271.71,0,0
8,5,3123.71,7048025.89,7051149.6,4359145.24,4670415.04,0,0
8,5,109922.25,7051149.6,7161071.85,755366.29,748485.22,0,0
8,5,4739.63,7161071.85,7165811.47,239110.8,209542.79,0,0
8,5,67610.2,7165811.47,7233421.68,591397.33,428409.32,0,0
8,5,71029.97,7233421.68,7304451.64,2379521.55,6023815.62,0,0
8,5,139036.67,7304451.64,7443488.32,2713027.92,2573991.24,0,0
8,5,77505.64,7443488.32,7520993.95,160267.47,300574.46,0,0
8,5,121005.52,7520993.95,7641999.48,8269717.06,7984433.54,0,0
8,5,72311.71,7641999.48,7714311.18,3644217.3,3489392.77,0,0
8,5,193333.22,7714311.18,7907644.4,353366.69,160033.48,0,0
8,5,213977.37,7907644.4,8121621.77,260008.55,46031.18,0,0
8,5,100684.49,8121621.77,8222306.25,104168.11,3483.62,0,0
8,5,200543.21,8222306.25,8422849.46,227994.86,72786.24,0,0
8,5,151267.58,8422849.46,8574117.04,257115.52,105847.94,0,0
8,5,68778.02,8574117.04,8642895.06,1073720.8,732054.05,0,0
8,5,37551.3,8642895.06,8680446.36,260826.83,223275.54,0,0
8,5,139527.67,8680446.36,8819974.02,559808.6,580053.83,0,0
8,5,157848,8819974.02,8977822.03,180090.91,22242.91,0,0
8,5,134570.95,8977822.03,9112392.98,1151409.91,1414942.24,0,0
8,5,308039.53,9112392.98,9420432.51,342132.07,34092.53,0,0
8,5,279794.52,9420432.51,9700227.03,448857.18,169062.66,0,0
8,5,28674.52,9700227.03,9728901.55,1.17E+07,1.17E+07,0,0
8,5,95057.57,9728901.55,9823959.12,1.16E+07,1.09E+07,0,0
8,5,236244.6,9823959.12,1.01E+07,709579.92,473335.32,0,0
8,1,3518.17,42104,38585.83,0,0,0,0
8,3,41335.88,638361.43,597025.56,8729814.6,8771150.48,0,0
8,3,22935.33,597025.56,574090.22,30173,181113.41,0,0
8,1,2859.66,9363,6503.34,0,0,0,0
8,1,6352.92,16302,9949.08,0,0,0,0
8,1,3773.52,0,0,0,0,0,0
8,1,3307.72,0,0,0,0,0,0
8,5,312956.51,33616.28,346572.79,0,0,0,0
8,1,28983.98,346572.79,317588.81,0,0,0,0
8,1,8430.31,103235,94804.69,0,0,0,0
8,2,579263.13,0,0,123970.97,770625.63,0,0
8,2,1656886.99,0,0,1819368.3,3476255.29,0,0
8,3,191289.18,100578,0,0,191289.18,0,0
8,3,113142.29,20955,0,201054.99,314197.28,0,0
8,1,5457.51,0,0,0,0,0,0
8,2,2553307.07,0,0,3532076.18,6085383.25,0,0
8,2,426154.73,0,0,2036704.55,2261741.99,0,0
8,1,15703.72,3172,0,0,0,0,0
8,2,53326.93,91850.18,38523.24,76456.01,129782.95,0,0
8,3,234691.3,38523.24,0,2.28E+07,2.30E+07,0,0
8,1,15334.47,50234,34899.53,0,0,0,0
8,1,16868.38,25187,8318.62,0,0,0,0
8,1,5994.57,10158,4163.43,0,0,0,0
8,3,344355.09,91837,0,0,344355.09,0,0
8,3,36433.3,10019,0,76889.6,0,0,0
8,3,109466.82,21133,0,0,109466.82,0,0
8,3,104674.85,1750,0,21642,163934.23,0,0
8,1,9497.07,0,0,0,0,0,0
8,3,158184.1,18468,0,10910.63,169094.74,0,0
8,2,653333.89,29863,0,345021.12,998355.01,0,0
8,3,180142.44,5116,0,0,180142.44,0,0
8,1,8738.38,40176,31437.62,0,0,0,0
8,5,87627.38,118,87745.38,40777.4,0,0,0
8,5,71049,156797,227846,227809.79,156760.78,0,0
8,5,256618.13,47124,303742.13,1431826.7,1089378.13,0,0
8,5,91088.01,52012,143100.01,0,0,0,0
8,2,214308.48,55642,0,6047.86,172477.63,0,0
8,3,101777.93,19852,0,148142.68,119022.01,0,0
8,1,22544.22,0,0,0,0,0,0
8,2,1959224.32,283941.83,0,2035.45,1961259.77,0,0
8,1,13586.96,0,0,0,0,0,0
8,1,1089.82,65939,64849.18,0,0,0,0
8,1,1404.91,54213,52808.09,0,0,0,0
8,1,7704.1,157450,149745.9,0,0,0,0
8,3,180564.98,1226,0,0,180564.98,0,0
8,2,890354.06,19670,0,195078.43,857333.79,0,0
8,1,1701.07,471,0,0,0,0,0
8,1,16174.55,1071,0,0,0,0,0
8,1,5096.34,23807,18710.66,0,0,0,0
8,1,8770.6,1638566.78,1629796.18,0,0,0,0
8,2,584480.9,1629796.18,1045315.28,773127.39,916711.74,0,0
8,3,234781.06,40209,0,3646.3,228728.22,0,0
8,5,55237.34,2227,57464.34,0,0,0,0
8,1,9164.31,140,0,0,0,0,0
8,5,145190.81,96340,241530.81,0,0,0,0
8,3,76547.52,21114,0,5118.39,81665.9,0,0
8,1,2965.98,10455,7489.02,0,0,0,0
8,1,8194.45,49502,41307.55,0,0,0,0
8,1,9308.83,197,0,0,0,0,0
8,5,177426.05,2417,179843.05,0,0,0,0
8,1,10549.04,128515.67,117966.63,0,0,0,0
8,1,39176.77,117966.63,78789.86,0,0,0,0
8,1,626.16,78789.86,78163.7,0,0,0,0
8,1,9217.29,78163.7,68946.41,0,0,0,0
8,1,1380.79,68946.41,67565.61,0,0,0,0
8,1,8069.1,67565.61,59496.51,0,0,0,0
8,1,6016.62,59496.51,53479.89,0,0,0,0
8,1,9529.66,53479.89,43950.23,0,0,0,0
8,1,25266.92,43950.23,18683.31,0,0,0,0
8,1,29544.78,18683.31,0,0,0,0,0
8,1,4884.23,1126597.81,1121713.58,0,0,0,0
8,3,52709.43,1121713.58,1069004.15,155352.3,0,0,0
8,1,4264.99,180834.18,176569.19,0,0,0,0
8,1,2663.68,176569.19,173905.51,0,0,0,0
8,1,2258.16,173905.51,171647.35,0,0,0,0
8,1,2498.8,155555,153056.2,0,0,0,0
8,1,3194.4,0,0,0,0,0,0
8,1,7941.35,0,0,0,0,0,0
8,1,10228.67,0,0,0,0,0,0
8,1,12980.28,10585,0,0,0,0,0
8,1,991.45,1048,56.55,0,0,0,0
8,1,7126.95,50875,43748.05,0,0,0,0
8,1,4390.21,428,0,0,0,0,0
8,5,55437.29,203815,259252.29,0,782516.7,0,0
8,1,11499.55,18545,7045.45,0,0,0,0
8,1,404.31,1252,847.69,0,0,0,0
8,1,4415.8,11641,7225.2,0,0,0,0
8,3,144529.49,45828,0,81654.81,226184.3,0,0
8,3,21485.59,30790,9304.41,30450.26,759872.18,0,0
8,3,143049.13,15532,0,0,143049.13,0,0
8,5,137315.88,77399.65,214715.53,49316,0,0,0
8,3,120837.07,214715.53,93878.45,186015.31,597520.72,0,0
8,1,7345.82,108445,101099.18,0,0,0,0
8,1,1711.67,21446,19734.33,0,0,0,0
8,1,22165.01,2024,0,0,0,0,0
8,1,4673.43,0,0,0,0,0,0
8,2,999529.08,27358,0,0,1437775.77,0,0
8,1,28645.01,0,0,0,0,0,0
8,1,10194.34,6045,0,0,0,0,0
8,1,13297.42,59449,46151.58,0,0,0,0
8,1,3784.44,46151.58,42367.13,0,0,0,0
8,1,4566.1,39691,35124.9,0,0,0,0
8,5,70888.06,51425,122313.06,0,0,0,0
8,1,12931.33,39506,26574.67,0,0,0,0
8,1,6466.27,128561,122094.73,0,0,0,0
8,1,5742.36,0,0,0,0,0,0
8,1,11088.56,0,0,0,0,0,0
8,1,21338.53,0,0,0,0,0,0
8,1,8539.17,330,0,0,0,0,0
8,1,10827.33,100418,89590.67,0,0,0,0
8,3,334598.38,796429,461830.62,1074537.28,1805166.52,0,0
8,1,2475.13,358,0,0,0,0,0
8,1,21176.69,29423,8246.31,0,0,0,0
8,1,283.48,20455,20171.52,0,0,0,0
8,3,251068.29,311846,60777.71,0,3770.33,0,0
8,3,180505.32,104374,0,0,180505.32,0,0
8,2,1472463.84,326973.36,0,1244938.01,2912335.58,0,0
8,3,447101.22,0,0,1374712.43,2232864.41,0,0
8,1,300.86,1011,710.14,0,0,0,0
8,1,39734.53,710.14,0,0,0,0,0
8,1,9798.28,87598,77799.72,0,0,0,0
8,5,240045.47,103403,343448.47,1973611.11,2988080.45,0,0
8,1,7501.2,6010,0,0,0,0,0
8,5,477942.22,58382,536324.22,0,192794.26,0,0
8,1,16342.42,157751,141408.58,0,0,0,0
8,1,8255.56,67496,59240.44,0,0,0,0
8,1,6689.87,298580,291890.13,0,0,0,0
8,1,6466.24,907043,900576.76,0,0,0,0
8,3,81362.71,48312,0,1179360.99,0,0,0
8,5,352828.16,40855,393683.16,1.29E+07,1.26E+07,0,0
8,4,1045.18,30602,29556.82,625305.44,548359.45,0,0
8,1,1201.3,5675,4473.7,0,0,0,0
8,1,12875.79,228,0,0,0,0,0
8,5,124272.34,15137,139409.34,478657.82,659044.27,0,0
8,2,1296952.74,38355.11,0,1733565.64,2988080.45,0,0
8,1,17561.88,0,0,0,0,0,0
8,1,4025.14,51600,47574.86,0,0,0,0
8,1,7668.63,6069,0,0,0,0,0
8,3,213836.63,259566,45729.37,60760.95,549159.08,0,0
8,3,337008.16,3549,0,2.25E+07,2.26E+07,0,0
8,1,3978.07,0,0,0,0,0,0
8,2,2122141.21,0,0,3343259.41,5465400.62,0,0
8,1,16742.97,126316.85,109573.87,0,0,0,0
8,1,22434.79,109573.87,87139.09,0,0,0,0
8,1,4253.25,71911.35,67658.1,0,0,0,0
8,1,20689.41,67658.1,46968.69,0,0,0,0
8,1,18216.67,11384,0,0,0,0,0
8,4,4895.52,369000,364104.48,5741287.45,5739012.22,0,0
8,1,6251.88,103879,97627.12,0,0,0,0
8,3,132860.77,141814.97,8954.2,0,205491.03,0,0
8,5,134287.88,8954.2,143242.08,758382.1,624094.23,0,0
8,5,232691.09,143242.08,375933.17,1626666.39,1238942.28,0,0
8,5,247808.66,375933.17,623741.82,571207,323398.34,0,0
8,5,164278,623741.82,788019.83,8148711.54,7984433.54,0,0
8,5,237424.38,788019.83,1025444.21,360623.31,155039.65,0,0
8,5,161120.51,1025444.21,1186564.72,270964.23,109843.72,0,0
8,5,242950.46,1186564.72,1429515.18,415102.44,172151.98,0,0
8,5,285585.31,1429515.18,1715100.49,343577.14,57991.83,0,0
8,5,152841.8,1715100.49,1867942.29,158711.23,5869.42,0,0
8,5,143846.43,1867942.29,2011788.72,1743424.34,1379703.29,0,0
8,5,230431.55,2011788.72,2242220.28,547898.42,317466.87,0,0
8,5,18216.3,2242220.28,2260436.57,239155,220938.7,0,0
8,5,71132.91,2260436.57,2331569.48,221764.81,150631.9,0,0
8,5,156109.15,2331569.48,2487678.63,170093.37,13984.22,0,0
8,5,33878.29,2487678.63,2521556.92,51154.98,17276.69,0,0
8,5,203871.95,2521556.92,2725428.87,1569097.24,1512692.91,0,0
8,5,228614.97,2725428.87,2954043.85,745002.7,516387.72,0,0
8,5,141207.87,2954043.85,3095251.72,147711.6,6503.73,0,0
8,5,53729.27,3095251.72,3148980.99,2448106.08,2541785.35,0,0
8,5,47878.71,3148980.99,3196859.7,220356.35,172477.63,0,0
8,5,81274.32,3196859.7,3278134.02,362539.18,300641.87,0,0
8,5,52554.97,3278134.02,3330688.99,9884058.69,9831503.72,0,0
8,5,164750.5,3330688.99,3495439.49,298334.55,133584.06,0,0
8,5,226878.11,3495439.49,3722317.59,590924.01,148564.66,0,0
8,5,85544.89,3722317.59,3807862.49,168516.06,82971.16,0,0
8,5,443431.09,3807862.49,4251293.58,2625373.67,2312335.17,0,0
8,5,28309.11,4251293.58,4279602.69,63212.7,152302.79,0,0
8,5,113742.9,4279602.69,4393345.59,348876.48,76574.59,0,0
8,5,415871.61,4393345.59,4809217.2,746377.02,172707.34,0,0
8,5,46818.13,4809217.2,4856035.33,466528.75,419710.62,0,0
8,5,11661.79,4856035.33,4867697.11,137480,125818.21,0,0
8,5,740877.51,4867697.11,5608574.63,948667.52,207790,0,0
8,5,270235.4,5608574.63,5878810.03,904681.55,937916.52,0,0
8,5,51019.94,5878810.03,5929829.97,499251.98,572009.82,0,0
8,5,224499.14,5929829.97,6154329.11,2214376.15,1989877.01,0,0
8,5,29890.65,6154329.11,6184219.76,1198126.17,1451241.25,0,0
8,5,247297.95,6184219.76,6431517.71,251068.29,3770.33,0,0
8,5,43776.94,6431517.71,6475294.65,133762.56,89985.62,0,0
8,5,75076.84,6475294.65,6550371.5,3955389.34,4057979.08,0,0
8,5,99054.75,6550371.5,6649426.25,1382017.14,1282962.39,0,0
8,5,175582.82,6649426.25,6825009.07,216895.45,41312.63,0,0
8,5,121781.83,6825009.07,6946790.9,1.42E+07,1.40E+07,0,0
8,5,132476.33,6946790.9,7079267.23,1387820.14,1929836.14,0,0
8,5,306382.29,7079267.23,7385649.51,418625.71,112243.42,0,0
8,5,236638.41,7385649.51,7622287.92,1.15E+07,1.09E+07,0,0
8,5,52111.84,7622287.92,7674399.76,1045315.28,1454807.63,0,0
8,5,36824.64,7674399.76,7711224.41,890990.47,854165.83,0,0
8,5,93737.64,7711224.41,7804962.05,575268.57,492674.45,0,0
8,5,15533.74,7804962.05,7820495.79,639127.3,342802.07,0,0
8,5,80967.67,7820495.79,7901463.46,171482.86,90515.18,0,0
8,5,29785.66,7901463.46,7931249.12,113370.76,83585.1,0,0
8,5,39782.61,7931249.12,7971031.73,206092.49,166309.88,0,0
8,5,23480.07,7971031.73,7994511.81,5055841.92,5032361.85,0,0
8,5,295495.95,7994511.81,8290007.75,574090.22,278594.28,0,0
8,5,472684.04,8290007.75,8762691.8,1726566.58,1198562.17,0,0
8,5,304153.93,8762691.8,9066845.73,1.46E+07,1.43E+07,0,0
8,5,22593.12,9066845.73,9089438.85,575691.14,337113.3,0,0
8,5,313642.79,9089438.85,9403081.63,1505592.87,2581338.81,0,0
8,5,175255.33,9403081.63,9578336.96,176551.78,1296.45,0,0
8,5,255995.11,9578336.96,9834332.08,963844.82,707849.71,0,0
8,5,474320.07,9834332.08,1.03E+07,674172.17,392132.46,0,0
8,5,247996.15,1.03E+07,1.06E+07,496934.28,248938.13,0,0
8,5,237966.56,1.06E+07,1.08E+07,1102892.93,864926.37,0,0
8,5,110106.05,1.08E+07,1.09E+07,618899.98,705479.2,0,0
8,5,179361.69,1.09E+07,1.11E+07,2462859.28,2261741.99,0,0
8,5,211452.3,1.11E+07,1.13E+07,254100.73,42648.43,0,0
